datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-10 19:45:00,Parashara_Drishti,Jupiter,Gemini,"25°51'46.01""",Mars,Sagittarius,"25°47'58.55""",7th House,7,180,179.9368,0.0632,Weak
2026-01-10 20:00:00,Parashara_Drishti,Mars,Sagittarius,"25°48'27.52""",Jupiter,Gemini,"25°51'40.94""",7th House,7,180,180.0537,0.0537,Weak
2026-01-10 20:00:00,Parashara_Drishti,Jupiter,Gemini,"25°51'40.94""",Mars,Sagittarius,"25°48'27.52""",7th House,7,180,179.9463,0.0537,Weak
2026-01-10 20:15:00,Parashara_Drishti,Mars,Sagittarius,"25°48'56.48""",Jupiter,Gemini,"25°51'35.88""",7th House,7,180,180.0443,0.0443,Weak
2026-01-10 20:15:00,Parashara_Drishti,Jupiter,Gemini,"25°51'35.88""",Mars,Sagittarius,"25°48'56.48""",7th House,7,180,179.9557,0.0443,Weak
2026-01-10 20:30:00,Parashara_Drishti,Mars,Sagittarius,"25°49'25.45""",Jupiter,Gemini,"25°51'30.82""",7th House,7,180,180.0348,0.0348,Weak
2026-01-10 20:30:00,Parashara_Drishti,Jupiter,Gemini,"25°51'30.82""",Mars,Sagittarius,"25°49'25.45""",7th House,7,180,179.9652,0.0348,Weak
2026-01-10 20:45:00,Parashara_Drishti,Mars,Sagittarius,"25°49'54.42""",Jupiter,Gemini,"25°51'25.75""",7th House,7,180,180.0254,0.0254,Weak
2026-01-10 20:45:00,Parashara_Drishti,Jupiter,Gemini,"25°51'25.75""",Mars,Sagittarius,"25°49'54.42""",7th House,7,180,179.9746,0.0254,Weak
2026-01-10 21:00:00,Parashara_Drishti,Mars,Sagittarius,"25°50'23.39""",Jupiter,Gemini,"25°51'20.69""",7th House,7,180,180.0159,0.0159,Weak
2026-01-10 21:00:00,Parashara_Drishti,Jupiter,Gemini,"25°51'20.69""",Mars,Sagittarius,"25°50'23.39""",7th House,7,180,179.9841,0.0159,Weak
2026-01-10 21:15:00,Parashara_Drishti,Mars,Sagittarius,"25°50'52.36""",Jupiter,Gemini,"25°51'15.63""",7th House,7,180,180.0065,0.0065,Weak
2026-01-10 21:15:00,Parashara_Drishti,Jupiter,Gemini,"25°51'15.63""",Mars,Sagittarius,"25°50'52.36""",7th House,7,180,179.9935,0.0065,Weak
2026-01-10 21:30:00,Parashara_Drishti,Mars,Sagittarius,"25°51'21.33""",Jupiter,Gemini,"25°51'10.56""",7th House,7,180,179.997,0.003,Weak
2026-01-10 21:30:00,Parashara_Drishti,Jupiter,Gemini,"25°51'10.56""",Mars,Sagittarius,"25°51'21.33""",7th House,7,180,180.003,0.003,Weak
2026-01-10 21:45:00,Parashara_Drishti,Mars,Sagittarius,"25°51'50.29""",Jupiter,Gemini,"25°51'05.50""",7th House,7,180,179.9876,0.0124,Weak
2026-01-10 21:45:00,Parashara_Drishti,Jupiter,Gemini,"25°51'05.50""",Mars,Sagittarius,"25°51'50.29""",7th House,7,180,180.0124,0.0124,Weak
2026-01-10 22:00:00,Parashara_Drishti,Mars,Sagittarius,"25°52'19.26""",Jupiter,Gemini,"25°51'00.44""",7th House,7,180,179.9781,0.0219,Weak
2026-01-10 22:00:00,Parashara_Drishti,Jupiter,Gemini,"25°51'00.44""",Mars,Sagittarius,"25°52'19.26""",7th House,7,180,180.0219,0.0219,Weak
2026-01-10 22:15:00,Parashara_Drishti,Mars,Sagittarius,"25°52'48.23""",Jupiter,Gemini,"25°50'55.37""",7th House,7,180,179.9687,0.0313,Weak
2026-01-10 22:15:00,Parashara_Drishti,Jupiter,Gemini,"25°50'55.37""",Mars,Sagittarius,"25°52'48.23""",7th House,7,180,180.0313,0.0313,Weak
2026-01-10 22:30:00,Parashara_Drishti,Mars,Sagittarius,"25°53'17.20""",Jupiter,Gemini,"25°50'50.31""",7th House,7,180,179.9592,0.0408,Weak
2026-01-10 22:30:00,Parashara_Drishti,Jupiter,Gemini,"25°50'50.31""",Mars,Sagittarius,"25°53'17.20""",7th House,7,180,180.0408,0.0408,Weak
2026-01-10 22:45:00,Parashara_Drishti,Mars,Sagittarius,"25°53'46.17""",Jupiter,Gemini,"25°50'45.25""",7th House,7,180,179.9497,0.0503,Weak
2026-01-10 22:45:00,Parashara_Drishti,Jupiter,Gemini,"25°50'45.25""",Mars,Sagittarius,"25°53'46.17""",7th House,7,180,180.0503,0.0503,Weak
2026-01-10 23:00:00,Parashara_Drishti,Mars,Sagittarius,"25°54'15.14""",Jupiter,Gemini,"25°50'40.19""",7th House,7,180,179.9403,0.0597,Weak
2026-01-10 23:00:00,Parashara_Drishti,Jupiter,Gemini,"25°50'40.19""",Mars,Sagittarius,"25°54'15.14""",7th House,7,180,180.0597,0.0597,Weak
2026-01-10 23:15:00,Parashara_Drishti,Mars,Sagittarius,"25°54'44.11""",Jupiter,Gemini,"25°50'35.12""",7th House,7,180,179.9308,0.0692,Weak
2026-01-10 23:15:00,Parashara_Drishti,Jupiter,Gemini,"25°50'35.12""",Mars,Sagittarius,"25°54'44.11""",7th House,7,180,180.0692,0.0692,Weak
2026-01-10 23:30:00,Parashara_Drishti,Mars,Sagittarius,"25°55'13.09""",Jupiter,Gemini,"25°50'30.06""",7th House,7,180,179.9214,0.0786,Weak
2026-01-10 23:30:00,Parashara_Drishti,Jupiter,Gemini,"25°50'30.06""",Mars,Sagittarius,"25°55'13.09""",7th House,7,180,180.0786,0.0786,Weak
2026-01-10 23:45:00,Parashara_Drishti,Mars,Sagittarius,"25°55'42.06""",Jupiter,Gemini,"25°50'25.00""",7th House,7,180,179.9119,0.0881,Weak
2026-01-10 23:45:00,Parashara_Drishti,Jupiter,Gemini,"25°50'25.00""",Mars,Sagittarius,"25°55'42.06""",7th House,7,180,180.0881,0.0881,Weak
