datetime,event,aspecting_planet,aspecting_sign,aspecting_degree,aspected_planet,aspected_sign,aspected_degree,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-11 10:00:00,Parashara_Drishti,Jupiter,Gemini,"25°46'57.43""",Sun,Sagittarius,"26°39'44.16""",7th House,7,180,180.8796,0.8796,Weak
2026-01-11 10:15:00,Parashara_Drishti,Sun,Sagittarius,"26°40'22.37""",Jupiter,Gemini,"25°46'52.37""",7th House,7,180,179.1083,0.8917,Standard
2026-01-11 10:15:00,Parashara_Drishti,Jupiter,Gemini,"25°46'52.37""",Sun,Sagittarius,"26°40'22.37""",7th House,7,180,180.8917,0.8917,Weak
2026-01-11 10:30:00,Parashara_Drishti,Sun,Sagittarius,"26°41'00.57""",Jupiter,Gemini,"25°46'47.31""",7th House,7,180,179.0963,0.9037,Standard
2026-01-11 10:30:00,Parashara_Drishti,Jupiter,Gemini,"25°46'47.31""",Sun,Sagittarius,"26°41'00.57""",7th House,7,180,180.9037,0.9037,Weak
2026-01-11 10:45:00,Parashara_Drishti,Sun,Sagittarius,"26°41'38.78""",Jupiter,Gemini,"25°46'42.24""",7th House,7,180,179.0843,0.9157,Standard
2026-01-11 10:45:00,Parashara_Drishti,Jupiter,Gemini,"25°46'42.24""",Sun,Sagittarius,"26°41'38.78""",7th House,7,180,180.9157,0.9157,Weak
2026-01-11 11:00:00,Parashara_Drishti,Sun,Sagittarius,"26°42'16.99""",Jupiter,Gemini,"25°46'37.18""",7th House,7,180,179.0723,0.9277,Standard
2026-01-11 11:00:00,Parashara_Drishti,Jupiter,Gemini,"25°46'37.18""",Sun,Sagittarius,"26°42'16.99""",7th House,7,180,180.9277,0.9277,Weak
2026-01-11 11:15:00,Parashara_Drishti,Sun,Sagittarius,"26°42'55.20""",Jupiter,Gemini,"25°46'32.12""",7th House,7,180,179.0603,0.9397,Standard
2026-01-11 11:15:00,Parashara_Drishti,Jupiter,Gemini,"25°46'32.12""",Sun,Sagittarius,"26°42'55.20""",7th House,7,180,180.9397,0.9397,Weak
2026-01-11 11:30:00,Parashara_Drishti,Sun,Sagittarius,"26°43'33.41""",Jupiter,Gemini,"25°46'27.06""",7th House,7,180,179.0482,0.9518,Standard
2026-01-11 11:30:00,Parashara_Drishti,Jupiter,Gemini,"25°46'27.06""",Sun,Sagittarius,"26°43'33.41""",7th House,7,180,180.9518,0.9518,Weak
2026-01-11 11:45:00,Parashara_Drishti,Sun,Sagittarius,"26°44'11.62""",Jupiter,Gemini,"25°46'22.00""",7th House,7,180,179.0362,0.9638,Standard
2026-01-11 11:45:00,Parashara_Drishti,Jupiter,Gemini,"25°46'22.00""",Sun,Sagittarius,"26°44'11.62""",7th House,7,180,180.9638,0.9638,Weak
2026-01-11 12:00:00,Parashara_Drishti,Sun,Sagittarius,"26°44'49.83""",Jupiter,Gemini,"25°46'16.93""",7th House,7,180,179.0242,0.9758,Standard
2026-01-11 12:00:00,Parashara_Drishti,Jupiter,Gemini,"25°46'16.93""",Sun,Sagittarius,"26°44'49.83""",7th House,7,180,180.9758,0.9758,Weak
2026-01-11 12:15:00,Parashara_Drishti,Sun,Sagittarius,"26°45'28.04""",Jupiter,Gemini,"25°46'11.87""",7th House,7,180,179.0122,0.9878,Standard
2026-01-11 12:15:00,Parashara_Drishti,Jupiter,Gemini,"25°46'11.87""",Sun,Sagittarius,"26°45'28.04""",7th House,7,180,180.9878,0.9878,Weak
2026-01-11 12:30:00,Parashara_Drishti,Sun,Sagittarius,"26°46'06.24""",Jupiter,Gemini,"25°46'06.81""",7th House,7,180,179.0002,0.9998,Standard
2026-01-11 12:30:00,Parashara_Drishti,Jupiter,Gemini,"25°46'06.81""",Sun,Sagittarius,"26°46'06.24""",7th House,7,180,180.9998,0.9998,Weak
